doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,titleWordCount,clientName,clientType
10.13140/rg.2.2.19187.12322,rg.rg,2017,Text,A review of the thermo-chemical conversion of biomass into biofuels – Focusing on gas cleaning and up-grading process steps.,"LNU, LTH & KTH",1,0,0,1,0,2017-05-15T14:25:26Z,2025-10-16T12:22:12Z,1,,,,,19,ResearchGate,repository
10.5281/zenodo.999832,cern.zenodo,2017,Text,Ecraft2Learn D4.3 - A Software Solution For The Educational Extension (V1),Zenodo,0,1,0,1,0,2017-09-30T14:04:03Z,2020-09-19T01:06:52Z,1,,,,,11,Zenodo,repository
10.5281/zenodo.999831,cern.zenodo,2017,Text,Ecraft2Learn D4.3 - A Software Solution For The Educational Extension (V1),Zenodo,0,1,0,0,1,2017-09-30T14:04:04Z,2020-09-19T01:06:52Z,1,,,,,11,Zenodo,repository
10.5281/zenodo.999969,cern.zenodo,2017,Text,"Ecraft2Learn D4.5 - User Manual For Programming Of Computer-Supported Artefacts With Integrated Debugger And 3D Modelling, Simulation And Printing - The Unified User Interface Approach",Zenodo,0,1,0,1,0,2017-09-30T19:29:03Z,2020-09-19T01:07:32Z,1,,,,,25,Zenodo,repository
10.5281/zenodo.999968,cern.zenodo,2017,Text,"Ecraft2Learn D4.5 - User Manual For Programming Of Computer-Supported Artefacts With Integrated Debugger And 3D Modelling, Simulation And Printing - The Unified User Interface Approach",Zenodo,0,1,0,0,1,2017-09-30T19:29:04Z,2020-09-19T01:07:32Z,1,,,,,25,Zenodo,repository
10.13140/rg.2.2.11822.41287,rg.rg,2017,Text,"INTENDENTURPERSONALENS ARBETSMILJÖ Arbetsmiljö, arbetsupplevelser, motivation och sjukskrivningar på passagerarfartyg","Kalmar Maritime Academy, Linnaeus University",1,0,0,1,0,2017-10-13T09:57:30Z,2025-10-16T15:04:24Z,1,,,,,9,ResearchGate,repository
10.5878/002924,snd.snd,2017,Dataset,Annotating speaker stance in discourse: the Brexit Blog Corpus (BBC),Linnaeus University,1,1,0,0,1,2017-10-17T01:30:40Z,2025-09-22T10:24:54Z,1,1,OPEN,,,10,Swedish National Data Service,repository
10.5878/002925,snd.snd,2017,Dataset,Annotating speaker stance in discourse: the Brexit Blog Corpus (BBC),Linnaeus University,1,1,0,1,0,2017-10-17T07:25:22Z,2025-09-22T08:57:42Z,1,1,OPEN,,,10,Swedish National Data Service,repository
10.5878/002928,snd.snd,2017,Dataset,Transcription from The Diaries of Joseph Stephens 1860-1863,Linnaeus University,1,1,0,0,1,2017-11-17T02:30:42Z,2025-09-22T10:20:39Z,1,1,RESTRICTED,,,8,Swedish National Data Service,repository
10.5878/002929,snd.snd,2017,Dataset,Transcription from The Diaries of Joseph Stephens 1860-1863,Linnaeus University,1,1,0,1,0,2017-11-17T02:30:43Z,2025-09-22T08:49:44Z,1,1,,,,8,Swedish National Data Service,repository
10.5061/dryad.q85s3,dryad.dryad,2018,Dataset,Data from: Patterns of size variation in bees at a continental scale: does Bergmann’s rule apply?,Dryad,0,1,0,1,0,2018-01-16T21:51:57Z,2025-07-21T16:09:08Z,1,1,OPEN,23,2,16,DRYAD,repository
10.5281/zenodo.1168842,cern.zenodo,2018,Text,D1.1 Project Quality Handbook,Zenodo,0,1,0,1,0,2018-02-08T09:45:57Z,2020-09-19T23:20:39Z,1,,,,,4,Zenodo,repository
10.5281/zenodo.1168841,cern.zenodo,2018,Text,D1.1 Project Quality Handbook,Zenodo,0,1,0,0,1,2018-02-08T09:45:58Z,2020-09-19T23:20:39Z,1,,,,,4,Zenodo,repository
10.5878/003015,snd.snd,1992,Dataset,Media panel 1980,Linnaeus University,1,0,0,1,0,2018-05-29T01:30:35Z,2025-09-22T09:11:51Z,1,,,,,3,Swedish National Data Service,repository
10.5281/zenodo.1311601,cern.zenodo,2018,Software,Artifact: Quality Models Inside Out: Interactive Visualization of Software Metrics by Means of Joint Probabilities,Zenodo,0,1,0,1,0,2018-07-13T09:53:55Z,2023-04-25T23:00:37Z,1,,,,,15,Zenodo,repository
10.5281/zenodo.1311600,cern.zenodo,2018,Software,Artifact: Quality Models Inside Out: Interactive Visualization of Software Metrics by Means of Joint Probabilities,Zenodo,0,1,0,0,1,2018-07-13T09:53:56Z,2023-04-25T23:00:38Z,1,,,,,15,Zenodo,repository
10.5061/dryad.17vf831,dryad.dryad,2019,Dataset,Data from: Size variability effects on visual detection are influenced by colour pattern and perceived size,Dryad,0,1,0,1,0,2018-08-09T14:26:23Z,2025-07-21T17:07:30Z,1,1,OPEN,0,2,16,DRYAD,repository
10.5061/dryad.dd64hf3,dryad.dryad,2019,Dataset,Data from: Sex-specific effects of outbreeding on offspring quality in pike (Esox lucius),Dryad,0,1,0,1,0,2018-08-15T13:13:29Z,2025-07-21T18:41:00Z,1,1,OPEN,3,8,13,DRYAD,repository
10.5281/zenodo.1966627,cern.zenodo,2018,Dataset,Customer Discrimination in the Fast Food Market,Zenodo,0,1,0,1,0,2018-12-05T10:22:33Z,2020-09-20T09:11:16Z,1,1,OPEN,1,9,7,Zenodo,repository
10.5281/zenodo.1966626,cern.zenodo,2018,Dataset,Customer Discrimination in the Fast Food Market,Zenodo,0,1,0,0,1,2018-12-05T10:22:34Z,2020-09-20T09:11:16Z,1,1,OPEN,1,9,7,Zenodo,repository
10.5281/zenodo.2536797,cern.zenodo,2019,Dataset,Coworker discrimination: An experimental study,Zenodo,0,1,0,1,0,2019-01-10T10:18:15Z,2020-07-17T20:37:34Z,1,1,OPEN,1,5,5,Zenodo,repository
10.5281/zenodo.2536796,cern.zenodo,2019,Dataset,Coworker discrimination: An experimental study,Zenodo,0,1,0,0,1,2019-01-10T10:18:17Z,2020-07-17T20:37:34Z,1,1,OPEN,1,5,5,Zenodo,repository
10.15468/ya3pzu,gbif.gbif,2019,Dataset,Sequenced genes (ureC gene) and a metagenome from Archaea in Arctic and Antarctic marine environments,SCAR - Microbial Antarctic Resource System,0,1,0,1,0,2019-02-04T14:15:40Z,2020-07-29T04:36:13Z,1,1,,,,15,Global Biodiversity Information Facility,repository
10.5281/zenodo.2565239,cern.zenodo,2019,Software,Git Density: Analyze git repositories to extract the Source Code Density and other Commit Properties,Zenodo,0,1,0,1,0,2019-02-14T16:58:24Z,2024-11-21T09:25:27Z,1,,,,,15,Zenodo,repository
10.5281/zenodo.2574611,cern.zenodo,2019,Software,Git Density: Analyze git repositories to extract the Source Code Density and other Commit Properties,Zenodo,0,1,0,1,0,2019-02-21T13:52:04Z,2024-11-21T09:25:27Z,1,,,,,15,Zenodo,repository
10.5061/dryad.k3583p1,dryad.dryad,2019,Dataset,Data from: Predator-prey role reversal may impair the recovery of declining pike populations,Dryad,0,1,0,1,0,2019-03-04T05:48:26Z,2025-07-22T07:02:43Z,1,1,OPEN,0,6,13,DRYAD,repository
10.5281/zenodo.2590519,cern.zenodo,2019,Dataset,"359,569 commits with source code density; 1149 commits of which have software maintenance activity labels (adaptive, corrective, perfective)",Zenodo,0,1,0,1,0,2019-03-11T14:56:28Z,2020-07-29T06:22:01Z,1,1,OPEN,5,25,18,Zenodo,repository
10.5281/zenodo.2590518,cern.zenodo,2019,Dataset,"359,569 commits with source code density; 1149 commits of which have software maintenance activity labels (adaptive, corrective, perfective)",Zenodo,0,1,0,0,1,2019-03-11T14:56:30Z,2020-07-29T06:22:02Z,1,1,OPEN,5,25,18,Zenodo,repository
10.7910/dvn/ykavz1,gdcc.harvard-dv,2019,Dataset,Agerström &amp; Björklund (2013)_Study 1_CFC,Harvard Dataverse,0,1,1,1,0,2019-04-01T09:18:28Z,2025-06-03T13:09:17Z,1,1,OPEN,,,5,Harvard Dataverse,repository
10.7910/dvn/w3rkvm,gdcc.harvard-dv,2019,Dataset,Agerström &amp; Björklund (2013)_Study 2_CFC,Harvard Dataverse,0,1,1,1,0,2019-04-01T09:27:45Z,2025-06-03T11:28:14Z,1,1,OPEN,,,5,Harvard Dataverse,repository
10.5281/zenodo.2638092,cern.zenodo,2019,Text,Smart Maintenance Model using Cyber Physical System,Zenodo,0,1,0,1,0,2019-04-12T15:40:45Z,2020-07-29T07:56:05Z,1,,,,,7,Zenodo,repository
10.5281/zenodo.2638091,cern.zenodo,2019,Text,Smart Maintenance Model using Cyber Physical System,Zenodo,0,1,0,0,1,2019-04-12T15:40:46Z,2020-07-29T07:56:05Z,1,,,,,7,Zenodo,repository
10.5281/zenodo.2651211,cern.zenodo,2019,Text,Guidelines for local policy makers for mainstreaming of URBAN-WASTE strategies into Waste Management Plans,Zenodo,0,1,0,1,0,2019-04-25T14:59:22Z,2020-07-29T08:19:25Z,1,,,,,14,Zenodo,repository
10.5281/zenodo.2651210,cern.zenodo,2019,Text,Guidelines for local policy makers for mainstreaming of URBAN-WASTE strategies into Waste Management Plans,Zenodo,0,1,0,0,0,2019-04-25T14:59:23Z,2020-07-29T08:19:25Z,1,,,,,14,Zenodo,repository
10.5281/zenodo.2693643,cern.zenodo,2019,Dataset,Sexual orientation discrimination experiment,Zenodo,0,1,0,1,0,2019-05-09T20:32:44Z,2020-07-29T08:56:56Z,1,1,OPEN,2,7,4,Zenodo,repository
10.5281/zenodo.2693642,cern.zenodo,2019,Dataset,Sexual orientation discrimination experiment,Zenodo,0,1,0,0,0,2019-05-09T20:32:45Z,2020-07-29T08:56:57Z,1,1,OPEN,2,7,4,Zenodo,repository
10.5281/zenodo.3060734,cern.zenodo,2019,Dataset,Companion data of a Systematic Mapping Study of Programming Languages for Data-Intensive HPC Applications,Zenodo,0,1,0,1,0,2019-05-20T17:00:43Z,2020-07-29T11:53:04Z,1,1,OPEN,5,11,14,Zenodo,repository
10.5281/zenodo.3060733,cern.zenodo,2019,Dataset,Companion data of a Systematic Mapping Study of Programming Languages for Data-Intensive HPC Applications,Zenodo,0,1,0,0,0,2019-05-20T17:00:44Z,2020-07-29T11:53:05Z,1,1,OPEN,5,11,14,Zenodo,repository
10.5281/zenodo.2593142,cern.zenodo,2019,Dataset,TDMentions: A Dataset of Technical Debt Mentions in Online Posts,Zenodo,0,1,0,1,0,2019-05-21T22:20:16Z,2020-07-29T12:11:42Z,1,1,OPEN,2,10,10,Zenodo,repository
10.5281/zenodo.2593141,cern.zenodo,2019,Dataset,TDMentions: A Dataset of Technical Debt Mentions in Online Posts,Zenodo,0,1,0,0,0,2019-05-21T22:20:17Z,2020-07-29T12:11:42Z,1,1,OPEN,2,10,10,Zenodo,repository
10.5281/zenodo.3246023,cern.zenodo,2019,Text,"EMA-based head movements, word accents, vowel length and segments: a preliminary study",Zenodo,0,1,0,1,0,2019-06-14T10:18:26Z,2020-07-29T15:44:52Z,1,,,,,12,Zenodo,repository
10.5281/zenodo.3246022,cern.zenodo,2019,Text,"EMA-based head movements, word accents, vowel length and segments: a preliminary study",Zenodo,0,1,0,0,0,2019-06-14T10:18:27Z,2020-07-29T15:44:52Z,1,,,,,12,Zenodo,repository
10.5281/zenodo.3265665,cern.zenodo,2019,Text,Swedish Student-Teachers in Digital Activities: Digital Competence Through Development-Oriented Thesis Projects,Zenodo,0,1,0,0,1,2019-07-02T07:22:20Z,2020-07-29T18:56:19Z,1,,,,,11,Zenodo,repository
10.5281/zenodo.3265666,cern.zenodo,2019,Text,Swedish Student-Teachers in Digital Activities: Digital Competence Through Development-Oriented Thesis Projects,Zenodo,0,1,0,1,0,2019-07-02T07:22:20Z,2020-07-29T18:56:19Z,1,,,,,11,Zenodo,repository
10.5281/zenodo.3457239,cern.zenodo,2017,Text,Maintenance 4.0 Framework Using Self-Adaptive Software Architecture,Zenodo,0,1,0,1,0,2019-09-21T19:39:06Z,2020-07-30T04:28:28Z,1,,,,,7,Zenodo,repository
10.5281/zenodo.3457238,cern.zenodo,2017,Text,Maintenance 4.0 Framework Using Self-Adaptive Software Architecture,Zenodo,0,1,0,0,0,2019-09-21T19:39:07Z,2020-07-30T04:28:28Z,1,,,,,7,Zenodo,repository
10.5879/vekf-yk32,snd.snd,2019,Dataset,Testfishing in Örserumsviken 2000-2009,Linnaeus University,1,1,0,0,1,2019-10-09T01:36:56Z,2025-09-22T10:22:56Z,1,1,OPEN,,,4,Swedish National Data Service,repository
10.5281/zenodo.3518028,cern.zenodo,2019,Dataset,Companion data of a Systematic Mapping Study of Programming Languages for Data-Intensive HPC Applications,Zenodo,0,1,0,1,0,2019-10-24T16:33:56Z,2020-07-30T07:24:46Z,1,1,OPEN,5,11,14,Zenodo,repository
10.5281/zenodo.3518027,cern.zenodo,2019,Dataset,Companion data of a Systematic Mapping Study of Programming Languages for Data-Intensive HPC Applications,Zenodo,0,1,0,0,0,2019-10-24T16:33:57Z,2020-07-30T07:24:46Z,1,1,OPEN,5,11,14,Zenodo,repository
10.5281/zenodo.3518367,cern.zenodo,2019,Dataset,Companion data of a Systematic Mapping Study of Programming Languages for Data-Intensive HPC Applications,Zenodo,0,1,0,1,0,2019-10-24T16:45:09Z,2020-07-30T07:24:50Z,1,1,OPEN,5,11,14,Zenodo,repository
10.5061/dryad.tx95x69sx,dryad.dryad,2019,Dataset,Opposite latitudinal patterns for bird and arthropod predation revealed in the experiments with differently colored artificial prey,Dryad,0,1,0,1,0,2019-12-02T16:56:55Z,2025-07-22T13:33:35Z,1,1,OPEN,3,4,17,DRYAD,repository
10.13140/rg.2.2.28926.54082,rg.rg,2019,Text,OLJEUTSLÄPP FRÅN FARTYG I SVERIGES NÄROMRÅDE -VAD VISAR STATISTIKEN?,Linnaeus University,1,0,0,1,0,2019-12-05T09:06:38Z,2025-10-17T17:16:38Z,1,,,,,9,ResearchGate,repository
10.5281/zenodo.3571980,cern.zenodo,2019,Text,Bayesian Regression on segmented data using Kernel Density Estimation,Zenodo,0,1,0,1,0,2019-12-12T10:19:03Z,2020-07-30T10:45:50Z,1,,,,,9,Zenodo,repository
10.5281/zenodo.3571979,cern.zenodo,2019,Text,Bayesian Regression on segmented data using Kernel Density Estimation,Zenodo,0,1,0,0,0,2019-12-12T10:19:04Z,2020-07-30T10:45:51Z,1,,,,,9,Zenodo,repository
10.5281/zenodo.3582855,cern.zenodo,2019,Text,Model Implementation Report (II): Statistical Model Selection and Implementation Report,Zenodo,0,1,0,0,0,2019-12-18T12:44:00Z,2020-07-30T10:59:07Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.3582856,cern.zenodo,2019,Text,Model Implementation Report (II): Statistical Model Selection and Implementation Report,Zenodo,0,1,0,1,0,2019-12-18T12:44:00Z,2023-04-02T00:06:20Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.3582905,cern.zenodo,2019,Text,Scheduling Model Report (I): Definition of Predictive Maintenance Information,Zenodo,0,1,0,1,0,2019-12-18T13:20:56Z,2020-07-30T10:59:48Z,1,,,,,9,Zenodo,repository
10.5281/zenodo.3582904,cern.zenodo,2019,Text,Scheduling Model Report (I): Definition of Predictive Maintenance Information,Zenodo,0,1,0,0,0,2019-12-18T13:20:57Z,2020-07-30T10:59:48Z,1,,,,,9,Zenodo,repository
10.5061/dryad.k6djh9w3h,dryad.dryad,2020,Dataset,Data on expert assessments of colour pattern variation in Erebidae and Noctuidae moths in Sweden,Dryad,0,1,0,1,0,2020-01-07T21:48:46Z,2025-07-22T14:10:19Z,1,1,OPEN,0,3,15,DRYAD,repository
10.5061/dryad.31zcrjdgv,dryad.dryad,2020,Dataset,Data from: Comparing the performance of microsatellites and RADseq in population genetic studies: analysis of data for pike (Esox lucius) and a synthesis of previous studies,Dryad,0,1,0,1,0,2020-02-13T15:14:52Z,2025-07-22T14:24:06Z,1,1,OPEN,1,2,26,DRYAD,repository
10.5061/dryad.dfn2z34x7,dryad.dryad,2020,Dataset,Benefits of cooperation in captive Damaraland mole rats,Dryad,0,1,0,1,0,2020-02-21T22:22:56Z,2025-07-22T14:49:25Z,1,1,OPEN,0,5,8,DRYAD,repository
10.5061/dryad.s1rn8pk4k,dryad.dryad,2020,Dataset,Extreme weather affects colonization-extinction dynamics and the persistence of a threatened butterfly,Dryad,0,1,0,1,0,2020-03-13T21:49:28Z,2025-07-22T15:07:29Z,1,1,OPEN,1,4,12,DRYAD,repository
10.5281/zenodo.3741734,cern.zenodo,2020,Dataset,Disability discrimination in preschools in Sweden: Data for a field experiment in Sweden,Zenodo,0,1,0,1,0,2020-04-06T13:01:51Z,2020-08-01T13:05:59Z,1,1,OPEN,3,8,13,Zenodo,repository
10.5281/zenodo.3741733,cern.zenodo,2020,Dataset,Disability discrimination in preschools in Sweden: Data for a field experiment in Sweden,Zenodo,0,1,0,0,1,2020-04-06T13:01:52Z,2020-08-01T13:05:59Z,1,1,OPEN,3,8,13,Zenodo,repository
10.5281/zenodo.3742688,cern.zenodo,2020,Software,bjliaa/ecc: ecc,Zenodo,0,1,0,1,0,2020-04-07T06:40:22Z,2020-08-01T13:09:06Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.3742687,cern.zenodo,2020,Software,bjliaa/ecc: ecc,Zenodo,0,1,0,0,1,2020-04-07T06:40:23Z,2020-08-01T13:09:07Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.3760246,cern.zenodo,2020,Software,bjliaa/ecc: ecc,Zenodo,0,1,0,1,0,2020-04-22T05:37:58Z,2020-08-01T18:04:04Z,1,,,,,2,Zenodo,repository
10.5879/9d0m-dd47,snd.snd,2019,Dataset,Testfishing in Örserumsviken 2000-2009,Linnaeus University,1,1,0,1,0,2020-05-06T01:38:36Z,2025-09-22T08:55:50Z,1,1,,,,4,Swedish National Data Service,repository
10.24433/co.7773553.v1,ocean.ocean,2020,Software,Inferring time-dependent growth rates in cell cultures undergoing adaptation,Code Ocean,0,1,0,1,0,2020-07-16T20:28:04Z,2020-07-16T20:28:05Z,1,,,,,9,Code Ocean,repository
10.5281/zenodo.3973271,cern.zenodo,2018,Dataset,Arg-Microtexts Synthesis Benchmark,Zenodo,0,1,0,1,0,2020-08-05T15:10:36Z,2022-08-29T06:49:56Z,1,1,OPEN,3,13,3,Zenodo,repository
10.5281/zenodo.3973270,cern.zenodo,2018,Dataset,Arg-Microtexts Synthesis Benchmark,Zenodo,0,1,0,0,1,2020-08-05T15:10:37Z,2022-08-29T06:49:56Z,1,1,OPEN,3,13,3,Zenodo,repository
10.13140/rg.2.2.24887.75681,rg.rg,2020,Text,RAILS Deliverable D 1.1: Definition of a reference taxonomy of AI in railways,Linnaeus University,1,0,0,1,0,2020-09-01T14:23:50Z,2025-10-17T22:19:26Z,1,,,,,13,ResearchGate,repository
10.7910/dvn/uhnlhp,gdcc.harvard-dv,2020,Dataset,Replication Data for Dangerous liaisons: An online experiment on the role of scientific experts and politicians in ensuring public support for anti-COVID measures,Harvard Dataverse,0,1,0,1,0,2020-09-02T18:14:12Z,2025-06-03T13:25:08Z,1,1,OPEN,,,23,Harvard Dataverse,repository
10.7910/dvn/3ikrgi,gdcc.harvard-dv,2021,Dataset,"Replication Data for ""Peer review and gender bias: A study on 145 scholarly journals""",Harvard Dataverse,0,1,1,1,0,2020-09-02T19:58:52Z,2025-06-03T12:08:32Z,1,1,OPEN,,,14,Harvard Dataverse,repository
10.5061/dryad.8931zcrnm,dryad.dryad,2020,Dataset,Data From: Breeders are less active foragers than non-breeders in wild Damaraland mole-rats,Dryad,0,1,0,1,0,2020-09-18T14:46:42Z,2025-07-22T17:36:49Z,1,1,OPEN,7,3,13,DRYAD,repository
10.5061/dryad.66t1g1jzr,dryad.dryad,2020,Dataset,Data from: Phenotypic flexibility in background-mediated color change in sticklebacks,Dryad,0,0,0,1,0,2020-10-07T09:50:53Z,2025-07-22T15:39:53Z,1,1,OPEN,0,3,10,DRYAD,repository
10.5878/3mmh-6a95,snd.snd,2020,Dataset,"Risky sexual behaviour, alcohol use, self-esteem and exposure to sexual and physical violence among Swedish students who intend to spend a semester abroad: a comparative cross-sectional study",Linnaeus University,1,1,0,0,1,2020-10-09T11:58:31Z,2025-09-22T10:20:33Z,1,1,OPEN,,,27,Swedish National Data Service,repository
10.5878/mmzj-dj30,snd.snd,2020,Dataset,"Risky sexual behaviour, alcohol use, self-esteem and exposure to sexual and physical violence among Swedish students who intend to spend a semester abroad: a comparative cross-sectional study",Linnaeus University,1,1,0,1,0,2020-10-09T11:58:33Z,2025-09-22T08:50:08Z,1,1,OPEN,,,27,Swedish National Data Service,repository
10.3886/e116562,gesis.icpsr,2020,Dataset,"Data and Code for: Child Care Subsidies, Quality, and Optimal Income Taxation",ICPSR - Interuniversity Consortium for Political and Social Research,0,1,0,0,1,2020-10-26T18:16:48Z,2020-10-27T00:32:13Z,1,1,,,,12,ICPSR,repository
10.3886/e116562v1,gesis.icpsr,2020,Dataset,"Data and Code for: Child Care Subsidies, Quality, and Optimal Income Taxation",ICPSR - Interuniversity Consortium for Political and Social Research,0,1,0,1,0,2020-10-26T18:16:56Z,2020-10-27T00:32:14Z,1,1,,,,12,ICPSR,repository
10.13140/rg.2.2.18347.46887,rg.rg,2020,Text,Studenters reflektioner över ett kursvärderingssystem: En fallstudie,Linnaeus University,1,0,0,1,0,2021-01-08T16:14:06Z,2021-01-08T16:14:07Z,1,,,,,7,ResearchGate,repository
10.5878/hwc8-1407,snd.snd,2021,Dataset,Phytobenthos and zoobenthos in Örserumsviken 2000-2009,Linnaeus University,1,1,0,0,1,2021-01-12T09:30:28Z,2025-09-22T10:20:09Z,1,1,OPEN,,,6,Swedish National Data Service,repository
10.5878/x1pr-7n20,snd.snd,2021,Dataset,Phytobenthos and zoobenthos in Örserumsviken 2000-2009,Linnaeus University,1,1,0,1,0,2021-01-12T09:30:32Z,2025-09-22T08:48:08Z,1,1,OPEN,,,6,Swedish National Data Service,repository
10.5281/zenodo.4435144,cern.zenodo,2020,Text,Basic Understanding of Fraudulent Activities in Corporate Organisation,Zenodo,0,1,0,1,0,2021-01-13T04:15:49Z,2021-01-13T04:15:50Z,1,,,,,8,Zenodo,repository
10.5281/zenodo.4435143,cern.zenodo,2020,Text,Basic Understanding of Fraudulent Activities in Corporate Organisation,Zenodo,0,1,0,0,0,2021-01-13T04:15:52Z,2021-01-13T04:15:53Z,1,,,,,8,Zenodo,repository
10.7910/dvn/s0t7z5,gdcc.harvard-dv,2021,Dataset,‘No tickets for women in the COVID-19 race? A study on manuscript submissions and reviews in 2329 Elsevier journals during the pandemic’,Harvard Dataverse,0,1,1,1,0,2021-01-14T08:39:49Z,2025-06-02T13:31:33Z,1,1,OPEN,,,22,Harvard Dataverse,repository
10.5281/zenodo.4475664,cern.zenodo,2021,Software,s4rdm3x: A Tool Suite to Explore Code to Architecture Mapping Techniques,Zenodo,0,1,0,1,0,2021-01-28T11:46:35Z,2021-01-28T12:02:26Z,1,,,,,11,Zenodo,repository
10.5281/zenodo.4475663,cern.zenodo,2021,Software,tobias-dv-lnu/s4rdm3x: v1.4,Zenodo,0,1,0,0,1,2021-01-28T11:46:37Z,2021-03-29T06:47:34Z,1,,,,,2,Zenodo,repository
10.5878/5h7t-j274,snd.snd,2021,Dataset,Phytobenthos in coastal waters of Blekinge and Kalmar counties 1990-2012,Linnaeus University,1,1,0,0,1,2021-02-01T09:44:53Z,2025-09-22T10:28:54Z,1,1,OPEN,,,10,Swedish National Data Service,repository
10.5878/dj5b-fe59,snd.snd,2021,Dataset,Phytobenthos in coastal waters of Blekinge and Kalmar counties 1990-2012,Linnaeus University,1,1,0,1,0,2021-02-01T09:44:55Z,2025-09-22T09:33:34Z,1,1,,,,10,Swedish National Data Service,repository
10.5061/dryad.1ns1rn8ss,dryad.dryad,2021,Dataset,Cross-reactivity of antibody responses to Borrelia afzelii OspC,Dryad,0,1,0,1,0,2021-02-05T14:06:27Z,2025-07-22T20:41:51Z,1,1,OPEN,1,2,8,DRYAD,repository
