doi,dataCiteClientId,dataCiteClientName,publicationYear,resourceType,title,publisher,createdAt,updatedAt,isPublisher,isFunder,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,matchPublisherRor,matchCreatorAffiliationRor,matchContributorAffiliationRor,matchFunderRor,matchPublisherName,matchCreatorName,matchContributorName,matchFunderName,inDataCite,inOpenAire,inOpenAlex,inCrossRef,openAireBestAccessRight,openAireIndicatorsUsageCountsDownloads,openAireIndicatorsUsageCountsViews,openAireId,openAlexId,openAlexCitedByCount,openAlexReferencedWorksCount,titleWordCount,referencedByDoi,dataCiteClientType
10.5878/002915,snd.snd,Swedish National Data Service,2025,Dataset,Where is your Stockholm?,Stockholm University,2017-09-26T01:30:41Z,2025-09-17T07:22:38Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,4,,repository
10.5878/002916,snd.snd,Swedish National Data Service,2017,Dataset,Where is your Stockholm?,Stockholm University,2017-09-26T01:30:42Z,2025-09-11T13:30:10Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,4,,repository
10.5281/zenodo.5746853,cern.zenodo,Zenodo,2021,Text,Development of Concentrating Photovoltaic-Thermal Solar Collectors,Zenodo,2021-12-01T10:38:05Z,2021-12-01T10:38:06Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,6,,repository
10.5281/zenodo.5746852,cern.zenodo,Zenodo,2021,Text,Development of Concentrating Photovoltaic-Thermal Solar Collectors,Zenodo,2021-12-01T10:38:08Z,2021-12-01T10:38:09Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,6,,repository
10.48448/hwjn-3t04,undsci.oopmau,Underline Science Inc.,2021,Audiovisual,"Function of obligate siblicide in the Brown booby, Sula leucogaster: an experimental test of the Insurance hypothesis.",Underline Science Inc.,2022-01-04T12:56:03Z,2022-01-04T12:56:03Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,17,,repository
10.6084/m9.figshare.c.5892039,figshare.ars,figshare Academic Research System,2022,Collection,Effectiveness of a multifaceted implementation strategy for improving adherence to the guideline for prevention of mental ill-health among school personnel in Sweden: a cluster randomized trial,figshare,2022-03-13T04:18:37Z,2022-03-13T04:18:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,26,10.1186/s13012-022-01196-6,repository
10.6084/m9.figshare.c.5892039.v1,figshare.ars,figshare Academic Research System,2022,Collection,Effectiveness of a multifaceted implementation strategy for improving adherence to the guideline for prevention of mental ill-health among school personnel in Sweden: a cluster randomized trial,figshare,2022-03-13T04:18:38Z,2022-03-13T04:18:42Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,26,10.1186/s13012-022-01196-6,repository
10.6084/m9.figshare.19351455,figshare.ars,figshare Academic Research System,2022,Text,Additional file 1 of Effectiveness of a multifaceted implementation strategy for improving adherence to the guideline for prevention of mental ill-health among school personnel in Sweden: a cluster randomized trial,figshare,2022-03-13T04:21:28Z,2022-03-13T04:21:32Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,30,10.1186/s13012-022-01196-6,repository
10.6084/m9.figshare.19351455.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 1 of Effectiveness of a multifaceted implementation strategy for improving adherence to the guideline for prevention of mental ill-health among school personnel in Sweden: a cluster randomized trial,figshare,2022-03-13T04:21:28Z,2022-03-13T04:21:32Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,30,10.1186/s13012-022-01196-6,repository
10.6084/m9.figshare.19351458,figshare.ars,figshare Academic Research System,2022,Text,Additional file 2 of Effectiveness of a multifaceted implementation strategy for improving adherence to the guideline for prevention of mental ill-health among school personnel in Sweden: a cluster randomized trial,figshare,2022-03-13T04:21:29Z,2022-03-13T04:21:34Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,30,10.1186/s13012-022-01196-6,repository
10.6084/m9.figshare.19351458.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 2 of Effectiveness of a multifaceted implementation strategy for improving adherence to the guideline for prevention of mental ill-health among school personnel in Sweden: a cluster randomized trial,figshare,2022-03-13T04:21:29Z,2022-03-13T04:21:33Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,30,10.1186/s13012-022-01196-6,repository
10.6084/m9.figshare.c.5951131.v1,figshare.ars,figshare Academic Research System,2022,Collection,Quality of life of older people in nursing homes in China–evaluation and application of the Chinese version of the life satisfaction questionnaire,figshare,2022-04-16T20:11:36Z,2022-04-16T20:11:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,22,10.1186/s12877-022-03040-4,repository
10.6084/m9.figshare.c.5951131,figshare.ars,figshare Academic Research System,2022,Collection,Quality of life of older people in nursing homes in China–evaluation and application of the Chinese version of the life satisfaction questionnaire,figshare,2022-04-16T20:11:37Z,2022-04-16T20:11:40Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,22,10.1186/s12877-022-03040-4,repository
10.6084/m9.figshare.19607581.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 1 of Quality of life of older people in nursing homes in China–evaluation and application of the Chinese version of the life satisfaction questionnaire,figshare,2022-04-16T20:12:14Z,2022-04-16T20:12:17Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,26,10.1186/s12877-022-03040-4,repository
10.6084/m9.figshare.19607581,figshare.ars,figshare Academic Research System,2022,Text,Additional file 1 of Quality of life of older people in nursing homes in China–evaluation and application of the Chinese version of the life satisfaction questionnaire,figshare,2022-04-16T20:12:15Z,2022-04-16T20:12:17Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,26,10.1186/s12877-022-03040-4,repository
10.6084/m9.figshare.c.5999773,figshare.ars,figshare Academic Research System,2022,Collection,Manual therapy versus advice to stay active for nonspecific back and/or neck pain: a cost-effectiveness analysis,figshare,2022-05-17T06:14:11Z,2022-05-17T06:14:13Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,16,10.1186/s12998-022-00431-7,repository
10.6084/m9.figshare.c.5999773.v1,figshare.ars,figshare Academic Research System,2022,Collection,Manual therapy versus advice to stay active for nonspecific back and/or neck pain: a cost-effectiveness analysis,figshare,2022-05-17T06:14:11Z,2022-05-17T06:14:13Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,16,10.1186/s12998-022-00431-7,repository
10.6084/m9.figshare.19778278,figshare.ars,figshare Academic Research System,2022,Dataset,Additional file 1 of Manual therapy versus advice to stay active for nonspecific back and/or neck pain: a cost-effectiveness analysis,figshare,2022-05-17T06:16:43Z,2022-05-17T06:16:50Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,,,,https://openalex.org/W4394544983,0,0,20,10.1186/s12998-022-00431-7,repository
10.6084/m9.figshare.19778278.v1,figshare.ars,figshare Academic Research System,2022,Dataset,Additional file 1 of Manual therapy versus advice to stay active for nonspecific back and/or neck pain: a cost-effectiveness analysis,figshare,2022-05-17T06:16:43Z,2022-05-17T06:16:49Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,20,10.1186/s12998-022-00431-7,repository
10.6084/m9.figshare.19778281,figshare.ars,figshare Academic Research System,2022,Dataset,Additional file 2 of Manual therapy versus advice to stay active for nonspecific back and/or neck pain: a cost-effectiveness analysis,figshare,2022-05-17T06:16:45Z,2022-05-17T06:16:49Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,,,,https://openalex.org/W4394277060,0,0,20,10.1186/s12998-022-00431-7,repository
10.6084/m9.figshare.19778281.v1,figshare.ars,figshare Academic Research System,2022,Dataset,Additional file 2 of Manual therapy versus advice to stay active for nonspecific back and/or neck pain: a cost-effectiveness analysis,figshare,2022-05-17T06:16:46Z,2022-05-17T06:16:49Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,20,10.1186/s12998-022-00431-7,repository
10.6084/m9.figshare.19817894,figshare.ars,figshare Academic Research System,2022,Text,Additional file 1 of Medication dosage calculation among nursing students: does digital technology make a difference? A literature review,figshare,2022-05-23T03:33:11Z,2022-05-23T03:33:12Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,10.1186/s12912-022-00904-3,repository
10.6084/m9.figshare.19817894.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 1 of Medication dosage calculation among nursing students: does digital technology make a difference? A literature review,figshare,2022-05-23T03:33:11Z,2022-05-23T03:33:13Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,10.1186/s12912-022-00904-3,repository
10.6084/m9.figshare.c.6008624,figshare.ars,figshare Academic Research System,2022,Collection,Medication dosage calculation among nursing students: does digital technology make a difference? A literature review,figshare,2022-05-23T03:33:11Z,2022-05-23T03:33:13Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,15,10.1186/s12912-022-00904-3,repository
10.6084/m9.figshare.c.6008624.v1,figshare.ars,figshare Academic Research System,2022,Collection,Medication dosage calculation among nursing students: does digital technology make a difference? A literature review,figshare,2022-05-23T03:33:11Z,2022-05-23T03:33:15Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,15,10.1186/s12912-022-00904-3,repository
10.6084/m9.figshare.19955707,figshare.ars,figshare Academic Research System,2022,Text,Additional file 1 of Towards health equity: core components of an extended home visiting intervention in disadvantaged areas of Sweden,figshare,2022-06-02T03:40:34Z,2022-06-02T03:40:40Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,20,10.1186/s12889-022-13492-3,repository
10.6084/m9.figshare.19955707.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 1 of Towards health equity: core components of an extended home visiting intervention in disadvantaged areas of Sweden,figshare,2022-06-02T03:40:34Z,2022-06-02T03:40:40Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,20,10.1186/s12889-022-13492-3,repository
10.6084/m9.figshare.19955710,figshare.ars,figshare Academic Research System,2022,Text,Additional file 2 of Towards health equity: core components of an extended home visiting intervention in disadvantaged areas of Sweden,figshare,2022-06-02T03:40:35Z,2022-06-02T03:40:41Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,20,10.1186/s12889-022-13492-3,repository
10.6084/m9.figshare.19955710.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 2 of Towards health equity: core components of an extended home visiting intervention in disadvantaged areas of Sweden,figshare,2022-06-02T03:40:35Z,2022-06-02T03:40:43Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,20,10.1186/s12889-022-13492-3,repository
10.6084/m9.figshare.19955713,figshare.ars,figshare Academic Research System,2022,Text,Additional file 3 of Towards health equity: core components of an extended home visiting intervention in disadvantaged areas of Sweden,figshare,2022-06-02T03:40:37Z,2022-06-02T03:40:43Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,20,10.1186/s12889-022-13492-3,repository
10.6084/m9.figshare.19955713.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 3 of Towards health equity: core components of an extended home visiting intervention in disadvantaged areas of Sweden,figshare,2022-06-02T03:40:37Z,2022-06-02T03:40:43Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,20,10.1186/s12889-022-13492-3,repository
10.6084/m9.figshare.19955716,figshare.ars,figshare Academic Research System,2022,Text,Additional file 4 of Towards health equity: core components of an extended home visiting intervention in disadvantaged areas of Sweden,figshare,2022-06-02T03:40:38Z,2022-06-02T03:40:44Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,20,10.1186/s12889-022-13492-3,repository
10.6084/m9.figshare.19955716.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 4 of Towards health equity: core components of an extended home visiting intervention in disadvantaged areas of Sweden,figshare,2022-06-02T03:40:38Z,2022-06-02T03:40:43Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,20,10.1186/s12889-022-13492-3,repository
10.6084/m9.figshare.19955719,figshare.ars,figshare Academic Research System,2022,Text,Additional file 5 of Towards health equity: core components of an extended home visiting intervention in disadvantaged areas of Sweden,figshare,2022-06-02T03:40:38Z,2022-06-02T03:40:44Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,20,10.1186/s12889-022-13492-3,repository
10.6084/m9.figshare.19955719.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 5 of Towards health equity: core components of an extended home visiting intervention in disadvantaged areas of Sweden,figshare,2022-06-02T03:40:38Z,2022-06-02T03:40:44Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,20,10.1186/s12889-022-13492-3,repository
10.6084/m9.figshare.c.6025378,figshare.ars,figshare Academic Research System,2022,Collection,Towards health equity: core components of an extended home visiting intervention in disadvantaged areas of Sweden,figshare,2022-06-02T03:40:39Z,2022-06-02T03:40:41Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,16,10.1186/s12889-022-13492-3,repository
10.6084/m9.figshare.c.6025378.v1,figshare.ars,figshare Academic Research System,2022,Collection,Towards health equity: core components of an extended home visiting intervention in disadvantaged areas of Sweden,figshare,2022-06-02T03:40:41Z,2022-06-02T03:40:44Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,16,10.1186/s12889-022-13492-3,repository
10.5281/zenodo.6772664,cern.zenodo,Zenodo,2022,Text,Reflector Optimization for Low Concentration Photovoltaic-Thermal Solar Collectors,Zenodo,2022-06-28T15:33:37Z,2022-06-28T16:29:20Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,8,,repository
10.5281/zenodo.6772663,cern.zenodo,Zenodo,2022,Text,Reflector Optimization for Low Concentration Photovoltaic-Thermal Solar Collectors,Zenodo,2022-06-28T15:33:39Z,2022-06-28T16:29:22Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,8,,repository
10.6084/m9.figshare.20652215,figshare.ars,figshare Academic Research System,2022,Text,Additional file 1 of Relatives’ perspectives on encounters and communication in nursing homes during the Covid-19 pandemic: a qualitative interview study,figshare,2022-08-26T07:11:52Z,2022-08-26T07:11:53Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,21,10.1186/s12877-022-03364-1,repository
10.6084/m9.figshare.20652215.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 1 of Relatives’ perspectives on encounters and communication in nursing homes during the Covid-19 pandemic: a qualitative interview study,figshare,2022-08-26T07:11:52Z,2022-08-26T07:11:53Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,21,10.1186/s12877-022-03364-1,repository
10.6084/m9.figshare.c.6167636,figshare.ars,figshare Academic Research System,2022,Collection,Relatives’ perspectives on encounters and communication in nursing homes during the Covid-19 pandemic: a qualitative interview study,figshare,2022-08-26T07:11:53Z,2022-08-26T07:11:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,17,10.1186/s12877-022-03364-1,repository
10.6084/m9.figshare.c.6167636.v1,figshare.ars,figshare Academic Research System,2022,Collection,Relatives’ perspectives on encounters and communication in nursing homes during the Covid-19 pandemic: a qualitative interview study,figshare,2022-08-26T07:11:53Z,2022-08-26T07:11:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,17,10.1186/s12877-022-03364-1,repository
10.6084/m9.figshare.20782233,figshare.ars,figshare Academic Research System,2022,Text,Additional file 1 of A randomized controlled trial in schools aimed at exploring mechanisms of change of a multifaceted implementation strategy for promoting mental health at the workplace,figshare,2022-09-02T03:16:35Z,2022-09-02T03:16:37Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,28,10.1186/s13012-022-01230-7,repository
10.6084/m9.figshare.20782233.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 1 of A randomized controlled trial in schools aimed at exploring mechanisms of change of a multifaceted implementation strategy for promoting mental health at the workplace,figshare,2022-09-02T03:16:35Z,2022-09-02T03:16:38Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,28,10.1186/s13012-022-01230-7,repository
10.6084/m9.figshare.20782236,figshare.ars,figshare Academic Research System,2022,Text,Additional file 2 of A randomized controlled trial in schools aimed at exploring mechanisms of change of a multifaceted implementation strategy for promoting mental health at the workplace,figshare,2022-09-02T03:16:35Z,2022-09-02T03:16:38Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,28,10.1186/s13012-022-01230-7,repository
10.6084/m9.figshare.20782236.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 2 of A randomized controlled trial in schools aimed at exploring mechanisms of change of a multifaceted implementation strategy for promoting mental health at the workplace,figshare,2022-09-02T03:16:35Z,2022-09-02T03:16:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,28,10.1186/s13012-022-01230-7,repository
10.6084/m9.figshare.c.6177573,figshare.ars,figshare Academic Research System,2022,Collection,A randomized controlled trial in schools aimed at exploring mechanisms of change of a multifaceted implementation strategy for promoting mental health at the workplace,figshare,2022-09-02T03:16:38Z,2022-09-02T03:16:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,24,10.1186/s13012-022-01230-7,repository
10.6084/m9.figshare.c.6177573.v1,figshare.ars,figshare Academic Research System,2022,Collection,A randomized controlled trial in schools aimed at exploring mechanisms of change of a multifaceted implementation strategy for promoting mental health at the workplace,figshare,2022-09-02T03:16:38Z,2022-09-02T03:16:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,24,10.1186/s13012-022-01230-7,repository
10.6084/m9.figshare.21176009,figshare.ars,figshare Academic Research System,2022,Dataset,Additional file 1 of Autonomy and health-related quality of life in adolescents,figshare,2022-09-21T12:12:08Z,2022-09-21T12:12:09Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,OPEN,,,,https://openalex.org/W4394282689,0,0,12,10.1186/s12887-022-03607-5,repository
10.6084/m9.figshare.21176009.v1,figshare.ars,figshare Academic Research System,2022,Dataset,Additional file 1 of Autonomy and health-related quality of life in adolescents,figshare,2022-09-21T12:12:08Z,2022-09-21T12:12:09Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,12,10.1186/s12887-022-03607-5,repository
10.6084/m9.figshare.c.6209108,figshare.ars,figshare Academic Research System,2022,Collection,Autonomy and health-related quality of life in adolescents,figshare,2022-09-21T12:12:09Z,2022-09-21T12:12:10Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,8,10.1186/s12887-022-03607-5,repository
10.6084/m9.figshare.c.6209108.v1,figshare.ars,figshare Academic Research System,2022,Collection,Autonomy and health-related quality of life in adolescents,figshare,2022-09-21T12:12:09Z,2022-09-21T12:12:10Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,8,10.1186/s12887-022-03607-5,repository
10.6084/m9.figshare.21268805,figshare.ars,figshare Academic Research System,2022,Text,Additional file 10 of Are changes in pain associated with changes in heart rate variability in patients treated for recurrent or persistent neck pain?,figshare,2022-10-04T08:19:23Z,2022-10-04T08:19:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,24,10.1186/s12891-022-05842-4,repository
10.6084/m9.figshare.21268805.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 10 of Are changes in pain associated with changes in heart rate variability in patients treated for recurrent or persistent neck pain?,figshare,2022-10-04T08:19:23Z,2022-10-04T08:19:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,24,10.1186/s12891-022-05842-4,repository
10.6084/m9.figshare.21268808,figshare.ars,figshare Academic Research System,2022,Text,Additional file 11 of Are changes in pain associated with changes in heart rate variability in patients treated for recurrent or persistent neck pain?,figshare,2022-10-04T08:19:24Z,2022-10-04T08:19:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,24,10.1186/s12891-022-05842-4,repository
10.6084/m9.figshare.21268808.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 11 of Are changes in pain associated with changes in heart rate variability in patients treated for recurrent or persistent neck pain?,figshare,2022-10-04T08:19:24Z,2022-10-04T08:19:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,24,10.1186/s12891-022-05842-4,repository
10.6084/m9.figshare.21268811,figshare.ars,figshare Academic Research System,2022,Text,Additional file 12 of Are changes in pain associated with changes in heart rate variability in patients treated for recurrent or persistent neck pain?,figshare,2022-10-04T08:19:25Z,2022-10-04T08:19:41Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,24,10.1186/s12891-022-05842-4,repository
10.6084/m9.figshare.21268811.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 12 of Are changes in pain associated with changes in heart rate variability in patients treated for recurrent or persistent neck pain?,figshare,2022-10-04T08:19:25Z,2022-10-04T08:19:40Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,24,10.1186/s12891-022-05842-4,repository
10.6084/m9.figshare.21268814,figshare.ars,figshare Academic Research System,2022,Text,Additional file 13 of Are changes in pain associated with changes in heart rate variability in patients treated for recurrent or persistent neck pain?,figshare,2022-10-04T08:19:26Z,2022-10-04T08:19:41Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,24,10.1186/s12891-022-05842-4,repository
10.6084/m9.figshare.21268814.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 13 of Are changes in pain associated with changes in heart rate variability in patients treated for recurrent or persistent neck pain?,figshare,2022-10-04T08:19:26Z,2022-10-04T08:19:41Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,24,10.1186/s12891-022-05842-4,repository
10.6084/m9.figshare.21268817,figshare.ars,figshare Academic Research System,2022,Text,Additional file 14 of Are changes in pain associated with changes in heart rate variability in patients treated for recurrent or persistent neck pain?,figshare,2022-10-04T08:19:29Z,2022-10-04T08:19:41Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,24,10.1186/s12891-022-05842-4,repository
10.6084/m9.figshare.21268817.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 14 of Are changes in pain associated with changes in heart rate variability in patients treated for recurrent or persistent neck pain?,figshare,2022-10-04T08:19:29Z,2022-10-04T08:19:41Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,24,10.1186/s12891-022-05842-4,repository
10.6084/m9.figshare.21268820,figshare.ars,figshare Academic Research System,2022,Text,Additional file 1 of Are changes in pain associated with changes in heart rate variability in patients treated for recurrent or persistent neck pain?,figshare,2022-10-04T08:19:29Z,2022-10-04T08:19:42Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,24,10.1186/s12891-022-05842-4,repository
10.6084/m9.figshare.21268820.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 1 of Are changes in pain associated with changes in heart rate variability in patients treated for recurrent or persistent neck pain?,figshare,2022-10-04T08:19:29Z,2022-10-04T08:19:42Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,24,10.1186/s12891-022-05842-4,repository
