doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,titleWordCount,clientName,clientType
10.7488/ds/133,bl.ed,2013,Sound,Sharvard,"LISTA Consortium: (i) Language and Speech Laboratory, Universidad del Pais Vasco, Spain and Ikerbasque, Spain; (ii) Centre for Speech Technology Research, University of Edinburgh, UK; (iii) KTH Royal Institute of Technology, Sweden; (iv) Institute of Computer Science, FORTH, Greece",1,0,0,1,0,2014-11-06T12:30:08Z,2023-04-27T16:37:22Z,1,,,,,1,University of Edinburgh,repository
10.7488/ds/138,bl.ed,2013,Sound,Acted clear speech corpus,"LISTA Consortium: (i) Language and Speech Laboratory, Universidad del Pais Vasco, Spain and Ikerbasque, Spain; (ii) Centre for Speech Technology Research, University of Edinburgh, UK; (iii) KTH Royal Institute of Technology, Sweden; (iv) Institute of Computer Science, FORTH, Greece",1,0,0,1,0,2014-11-06T12:30:09Z,2023-04-27T16:37:23Z,1,,,,,4,University of Edinburgh,repository
10.7488/ds/139,bl.ed,2013,Sound,DiapixFL,"LISTA Consortium: (i) Language and Speech Laboratory, Universidad del Pais Vasco, Spain and Ikerbasque, Spain; (ii) Centre for Speech Technology Research, University of Edinburgh, UK; (iii) KTH Royal Institute of Technology, Sweden; (iv) Institute of Computer Science, FORTH, Greece.",1,0,0,1,0,2014-11-06T12:30:10Z,2023-04-27T16:37:24Z,1,,,,,1,University of Edinburgh,repository
10.7488/ds/140,bl.ed,2013,Sound,Hurricane natural speech corpus,"LISTA Consortium: (i) Language and Speech Laboratory, Universidad del Pais Vasco, Spain and Ikerbasque, Spain; (ii) Centre for Speech Technology Research, University of Edinburgh, UK; (iii) KTH Royal Institute of Technology, Sweden; (iv) Institute of Computer Science, FORTH, Greece",1,0,0,1,0,2014-11-06T12:30:11Z,2023-04-27T16:55:52Z,1,,,,,4,University of Edinburgh,repository
10.13140/2.1.1914.3360,rg.rg,2013,Text,Hygieniska gränsvärden -till vilken nytta?,KTH - Royal Institute of Technology,1,0,0,1,0,2014-11-21T08:25:01Z,2025-10-02T15:50:21Z,1,,,,,5,ResearchGate,repository
10.5878/002619,snd.snd,2015,Dataset,VALU 2014 - SVT exit poll survey parliamentary election 2014,Sveriges Television,0,1,0,1,0,2015-02-11T00:03:33Z,2025-09-22T08:42:51Z,1,1,RESTRICTED,,,10,Swedish National Data Service,repository
10.13140/2.1.1290.3200,rg.rg,2014,Other,SUSTAINABLE ARSENIC MITIGATION Community driven initiatives to target arsenic safe groundwater as sustainable mitigation strategy - Concept Note,"KTH International Groundwater Arsenic Research Group, Department of Sustainable DEdvelopment, Environmental Science and Engineering, KTH Royal Institute of Technology, Teknikringen 76 SE-10044 Stockholm, (Sweden)",1,0,0,1,0,2015-02-13T23:54:17Z,2025-10-06T11:18:58Z,1,,,,,18,ResearchGate,repository
10.5281/zenodo.16939,cern.zenodo,2015,Software,tvt2015_distributed_CSI_acquisition: v1.0,Zenodo,0,1,0,1,0,2015-04-18T13:37:12Z,2023-04-25T21:08:50Z,1,,,,,2,Zenodo,repository
10.13140/rg.2.1.3016.7208,rg.rg,2008,Other,Adjustment of 2-dimensional geodetic networks,Royal Institute of Technology (KTH),1,0,0,1,0,2015-06-14T16:46:31Z,2025-10-07T18:05:51Z,1,,,,,5,ResearchGate,repository
10.13140/rg.2.1.3906.8001,rg.rg,2015,Other,Targeting Arsenic-Safe Aquifers in Regions with High Arsenic Groundwater and its Worldwide Implications (TASA),"KTH-International Groundwater Arsenic Research Group, Department of Sustainable Development, Environmental Sciences and Engineering, KTH Royal Institute of Technology, 100 44 STOCKHOLM, Sweden; Department of Soil and Water Environment, Ramböll Sweden AB",1,0,0,1,0,2015-07-29T18:41:54Z,2025-10-08T09:29:31Z,1,,,,,14,ResearchGate,repository
10.13140/rg.2.1.3038.7042,rg.rg,2015,Other,"SAMBA, The open source South American Model Base. A Brazilian Perspective on Long Term Power Systems Investment and Integration.","Royal Institute of Technology, Sweden",1,0,0,1,0,2015-08-11T12:26:20Z,2025-10-08T09:49:15Z,1,,,,,19,ResearchGate,repository
10.13140/rg.2.1.4212.4004,rg.rg,2002,Other,Life Cycle Assessment of Thermal Treatment Technologies,"Industrial Ecology, Royal Institute of Technology (KTH)",1,0,0,1,0,2015-08-18T12:41:10Z,2025-10-08T09:59:52Z,1,,,,,7,ResearchGate,repository
10.13140/rg.2.1.2772.9127,rg.rg,2008,Other,"Utgångspris och slutpris: En studie av ""lockpriser"" vid försäljning av bostadsrätter","Royal Institute of Technology, Dept of Real Estate and Construction Management",1,0,0,1,0,2015-09-01T12:00:19Z,2025-10-08T10:21:02Z,1,,,,,11,ResearchGate,repository
10.5061/dryad.b1500,dryad.dryad,2016,Dataset,Data from: Serendipitous meta-transcriptomics: the fungal community of Norway spruce (Picea abies),Dryad,0,1,0,1,0,2015-09-14T14:38:11Z,2025-07-21T12:05:03Z,1,1,OPEN,0,3,12,DRYAD,repository
10.13140/rg.2.1.2975.7926,rg.rg,2010,Other,ARSENIC IN SWEDISH GROUNDWATER MOBILITY AND RISK FOR NATURALLY ELEVATED CONCENTRATIONS,"KTH-International Groundwater Arsenic Research Group Department of Land and Water Resources Engineering Royal Institute of Technology (KTH) SE-100 44 STOCKHOLM, Sweden and Ramböll Sweden AB P.O. Box 17009 SE-104 62 STOCKHOLM, Sweden",1,0,0,1,0,2015-09-23T13:18:31Z,2025-10-08T10:57:36Z,1,,,,,11,ResearchGate,repository
10.13140/rg.2.1.1656.1369,rg.rg,2007,Other,THE LISBON AGENDA FROM 2000 TO 2010,Jönköping International Business School and the Royal Institute of Technology,1,0,0,1,0,2015-10-21T20:43:06Z,2025-10-08T11:41:23Z,1,,,,,7,ResearchGate,repository
10.5061/dryad.j5r51,dryad.dryad,2016,Dataset,Data from: Computing the local field potential (LFP) from integrate-and-fire network models,Dryad,0,1,0,1,0,2015-10-27T15:51:24Z,2025-07-21T11:47:48Z,1,1,OPEN,0,12,12,DRYAD,repository
10.13140/rg.2.1.1289.6722,rg.rg,2013,Other,PILOT SCALE EVALUATION OF SOIL WASHING FOR TREATMENT OF ARSENIC CONTAMINATED SOIL (PSEMA) FINAL REPORT Formas Research Project (Dnr: 245-2006-964),"KTH-International Groundwater Arsenic Research Group Dept of Land and Water Res. Eng., KTH Royal Institute of Technology, STOCKHOLM, Sweden  and  Dept of Civil, Environ. and Natural Res.Eng., Luleå University of Technology, Luleå, Sweden",1,0,0,1,0,2015-11-19T10:25:06Z,2025-10-08T12:24:23Z,1,,,,,20,ResearchGate,repository
10.13140/rg.2.1.4654.3447,rg.rg,2004,Text,Rheology of Complex Fluids and Blood Flows,Stockholm: KTH (The Royal Institute of Technology),1,0,0,1,0,2015-12-24T09:44:45Z,2025-10-08T13:22:36Z,1,,,,,7,ResearchGate,repository
10.13140/rg.2.1.2648.3284,rg.rg,1997,Other,Surface orientation and curvature from differential texture distortion,"Computational Vision and Active Perception Laboratory (CVAP), Department of Numerical Analysis and Computing Science, KTH (Royal Institute of Technology)",1,0,0,1,0,2015-12-29T13:20:56Z,2025-10-08T13:27:45Z,1,,,,,8,ResearchGate,repository
10.13140/rg.2.1.4087.9126,rg.rg,2015,Other,Dymode: A parallel dynamic mode decomposition software,KTH Royal Institute of Technology,1,0,0,1,0,2016-01-26T11:52:57Z,2025-10-09T09:25:44Z,1,,,,,7,ResearchGate,repository
10.5281/zenodo.47398,cern.zenodo,2016,Software,chemreac: Version 0.5.0,Zenodo,0,1,0,1,0,2016-03-11T10:17:07Z,2023-04-25T22:48:06Z,1,,,,,3,Zenodo,repository
10.5281/zenodo.47256,cern.zenodo,2015,Text,Future Challenges In Efficiently Supporting M2M In Lte Standards,Zenodo,0,1,0,1,0,2016-03-18T13:28:09Z,2020-07-27T16:37:13Z,1,,,,,9,Zenodo,repository
10.5061/dryad.8v2d0,dryad.dryad,2017,Dataset,Data from: Analysis of the cerebrospinal fluid proteome in Alzheimer's disease,Dryad,0,1,0,1,0,2016-04-06T08:05:09Z,2025-07-21T12:48:09Z,1,1,OPEN,1,4,11,DRYAD,repository
10.5281/zenodo.51191,cern.zenodo,2015,Text,Reliable Machine-To-Machine Multicast Services With Multi-Radio Cooperative Retransmissions,Zenodo,0,1,0,1,0,2016-05-09T13:40:57Z,2020-07-27T17:53:03Z,1,,,,,8,Zenodo,repository
10.5281/zenodo.54673,cern.zenodo,2016,Software,chempy: v0.4.1,Zenodo,0,1,0,1,0,2016-06-03T09:25:03Z,2024-04-28T16:34:25Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.54682,cern.zenodo,2016,Software,chemreac: chemreac-0.6.1,Zenodo,0,1,0,1,0,2016-06-03T11:35:56Z,2023-04-25T23:00:15Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.55753,cern.zenodo,2016,Text,Abstracts Of The 16 Th International Conference On Electrical Bio-Impedance And 17 Th International Conference On Electrical Impedance Tomography,Zenodo,0,1,0,1,0,2016-06-16T17:52:09Z,2020-07-27T18:31:51Z,1,,,,,19,Zenodo,repository
10.13140/rg.2.1.2076.8248,rg.rg,2014,Other,Anisotropy-resolving subgrid-scale modelling using explicit algebraic closures,KTH Royal Institute of Technology,1,0,0,1,0,2016-07-11T12:25:58Z,2025-10-09T13:43:03Z,1,,,,,7,ResearchGate,repository
10.5281/zenodo.61183,cern.zenodo,2016,Software,FP7-IDE4L-KTHSmarTSLab-ADN-RTModel: First Release,Zenodo,0,1,1,1,0,2016-08-30T12:42:01Z,2023-04-25T15:35:18Z,1,,,,,3,Zenodo,repository
10.5281/zenodo.61650,cern.zenodo,2016,Text,Taking The Next Step! Implementation Testing And Open Source Software Tools For Synchrophasor Real-Time Control And Protection,Zenodo,0,1,0,1,0,2016-09-07T08:15:01Z,2020-09-18T13:22:12Z,1,,,,,17,Zenodo,repository
10.5281/zenodo.61879,cern.zenodo,2016,Text,Model &amp; Simulation-Based Systems Engineering  Of Future Cyber-Physical Electrical Power Systems - Challenges And Foundations -,Zenodo,0,1,0,1,0,2016-09-09T15:11:34Z,2020-09-18T13:23:37Z,1,,,,,16,Zenodo,repository
10.5281/zenodo.155358,cern.zenodo,2016,Text,"Open Source Software Tools For Power System Real-Time Monitoring, Control And Protection Using Synchrophasors",Zenodo,0,1,0,1,0,2016-09-27T07:58:29Z,2020-09-18T13:36:30Z,1,,,,,14,Zenodo,repository
10.5281/zenodo.155388,cern.zenodo,2016,Text,Smarts Lab Overview: Concepts Methods And Tools For Cyber-Physical Power Systems,Zenodo,0,1,0,1,0,2016-09-27T09:02:18Z,2020-09-18T13:36:43Z,1,,,,,11,Zenodo,repository
10.5281/zenodo.160696,cern.zenodo,2016,Software,bjodah/pycvodes: pycvodes-0.6.0,Zenodo,0,1,0,1,0,2016-10-14T11:10:32Z,2023-04-25T20:31:13Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.160715,cern.zenodo,2016,Software,bjodah/pyodeint: pyodeint-0.7.0,Zenodo,0,1,0,1,0,2016-10-14T13:24:06Z,2024-05-12T12:28:30Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.160723,cern.zenodo,2016,Software,bjodah/pygslodeiv2: pygslodeiv2-0.6.0,Zenodo,0,1,0,1,0,2016-10-14T14:12:57Z,2023-04-25T19:58:28Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.160745,cern.zenodo,2016,Software,bjodah/pyodesys: pyodesys-0.7.0,Zenodo,0,1,0,1,0,2016-10-14T16:24:46Z,2023-04-25T15:52:28Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.164189,cern.zenodo,2016,Software,bjodah/pygslodeiv2: pygslodeiv2-0.6.1,Zenodo,0,1,0,1,0,2016-11-01T16:44:10Z,2023-04-25T20:10:54Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.164434,cern.zenodo,2016,Software,bjodah/pycvodes: pycvodes-0.6.1,Zenodo,0,1,0,1,0,2016-11-02T19:04:03Z,2023-04-25T20:14:42Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.166270,cern.zenodo,2016,Software,"SmarTS-Lab/Nordic44-Nordpool: First Release Coupled to the Submission of the ""data in brief"" paper",Zenodo,0,1,0,1,0,2016-11-11T13:28:51Z,2023-04-25T22:39:24Z,1,,,,,13,Zenodo,repository
10.5281/zenodo.166286,cern.zenodo,2016,Software,jbkrause/scala: Scala Describes with DublinCore,Zenodo,0,1,0,1,0,2016-11-11T14:20:10Z,2023-04-25T19:09:57Z,1,,,,,5,Zenodo,repository
10.5281/zenodo.167334,cern.zenodo,2016,Software,jbkrause/scala 2.12.x4,Zenodo,0,1,0,1,0,2016-11-17T15:45:56Z,2023-04-25T19:09:57Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.167452,cern.zenodo,2016,Software,SmarTS-Lab/OpenIPSL: Tutorial for PTI Event: Cyber-Physical Modeling of Electrical Power Systems using OpenIPSL and OpenModelica,Zenodo,0,1,0,1,0,2016-11-18T14:49:34Z,2023-04-25T22:50:45Z,1,,,,,15,Zenodo,repository
10.5281/zenodo.167457,cern.zenodo,2016,Software,LucasRr/scala v2.12.0,Zenodo,0,1,0,1,0,2016-11-18T15:18:29Z,2023-04-25T19:05:07Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.167459,cern.zenodo,2016,Software,jbkrause/scala: Pather,Zenodo,0,1,0,1,0,2016-11-18T15:19:22Z,2023-04-25T19:09:57Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.167460,cern.zenodo,2016,Software,mljubenovic/scala: Marina,Zenodo,0,1,0,1,0,2016-11-18T15:20:35Z,2023-04-25T19:19:04Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.167461,cern.zenodo,2016,Software,LucasRr/scala: release_title,Zenodo,0,1,0,1,0,2016-11-18T15:31:10Z,2023-04-25T19:05:07Z,1,,,,,2,Zenodo,repository
10.5061/dryad.gd14g,dryad.dryad,2017,Dataset,"Data from: Interacting networks of resistance, virulence and core machinery genes identified by genome-wide epistasis analysis",Dryad,0,1,0,1,0,2016-11-29T18:51:15Z,2025-07-22T03:51:21Z,1,1,OPEN,0,2,16,DRYAD,repository
10.5281/zenodo.192148,cern.zenodo,2016,Software,bjodah/pycvodes: pycvodes-0.7.0,Zenodo,0,1,0,1,0,2016-12-01T18:17:05Z,2023-04-25T20:31:13Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.192150,cern.zenodo,2016,Software,bjodah/pygslodeiv2: pygslodeiv2-0.7.0,Zenodo,0,1,0,1,0,2016-12-01T18:27:26Z,2023-04-25T19:58:17Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.192151,cern.zenodo,2016,Software,bjodah/pyodeint: pyodeint-0.8.0,Zenodo,0,1,0,1,0,2016-12-01T18:28:29Z,2024-05-12T12:28:56Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.200502,cern.zenodo,2016,Software,S3DK Basic Synchrophasor Display (S3DK-BSD),Zenodo,0,1,0,1,0,2016-12-13T10:29:10Z,2023-04-25T22:50:02Z,1,,,,,5,Zenodo,repository
10.5281/zenodo.207035,cern.zenodo,2016,Software,SmarTS-Lab/OpenIPSL: First Release of OpenIPSL,Zenodo,0,1,0,1,0,2016-12-16T15:20:54Z,2023-04-25T22:50:46Z,1,,,,,5,Zenodo,repository
10.13140/rg.2.2.24337.22887,rg.rg,2015,Text,High Efficient Single-Use-Bioreactor simulating mammalian tissue conditions for expression and proliferation (HESUB),"KTH - Kungliga Tekniska Högskolan  |  Stockholm - Sweden,   The Electrospinning Company Ltd. |  Oxfordshire - UK,   PreSens Precision Sensing GmbH |  Regensburg - Germany,  3H Biomedical | Uppsala - Sweden,  Stobbe Tech |  Holte - Denmark",1,1,0,1,0,2016-12-24T15:18:12Z,2025-10-15T17:02:37Z,1,,,,,12,ResearchGate,repository
10.5281/zenodo.235650,cern.zenodo,2017,Software,bjodah/pygslodeiv2: pygslodeiv2-0.7.1,Zenodo,0,1,0,1,0,2017-01-09T13:16:08Z,2023-04-25T19:58:27Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.235652,cern.zenodo,2017,Software,bjodah/pycvodes: pycvodes-0.7.1,Zenodo,0,1,0,1,0,2017-01-09T13:17:06Z,2023-04-25T22:50:30Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.235787,cern.zenodo,2017,Software,bjodah/pyodeint: pyodeint-0.8.1,Zenodo,0,1,0,1,0,2017-01-09T14:56:05Z,2024-05-12T12:28:28Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.248875,cern.zenodo,2017,Software,bjodah/pycvodes: pycvodes-0.7.2,Zenodo,0,1,0,1,0,2017-01-17T12:56:12Z,2023-04-25T20:14:47Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.249479,cern.zenodo,2017,Software,Operator Discretization Library (ODL),Zenodo,0,1,1,1,0,2017-01-17T20:17:19Z,2023-04-25T15:17:29Z,1,,,,,4,Zenodo,repository
10.5281/zenodo.259359,cern.zenodo,2017,Software,bjodah/pygslodeiv2: pygslodeiv2-0.7.2,Zenodo,0,1,0,1,0,2017-01-24T13:10:02Z,2023-04-25T20:10:54Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.259361,cern.zenodo,2017,Software,bjodah/pycvodes: pycvodes-0.7.3,Zenodo,0,1,0,1,0,2017-01-24T13:24:48Z,2023-04-25T20:14:37Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.263888,cern.zenodo,2017,Software,SmarTS-Lab/OpenIPSL: Tutorial ModProd 2017,Zenodo,0,1,0,1,0,2017-01-30T09:48:35Z,2023-04-25T22:50:47Z,1,,,,,4,Zenodo,repository
10.5281/zenodo.263908,cern.zenodo,2016,Text,"Bioexcel Deliverable 1.1 - Specification Of Software Engineering, Testing &amp; Qa",Zenodo,0,1,0,1,0,2017-01-30T10:09:58Z,2020-09-18T18:43:00Z,1,,,,,11,Zenodo,repository
10.5281/zenodo.263932,cern.zenodo,2016,Text,Bioexcel Deliverable 5.1 - Initial Business Plan,Zenodo,0,1,0,1,0,2017-01-30T10:24:35Z,2020-09-18T18:43:03Z,1,,,,,7,Zenodo,repository
10.5281/zenodo.263934,cern.zenodo,2016,Text,Bioexcel Deliverable 6.2 – Quality Assurance And Risk Management Plan,Zenodo,0,1,0,1,0,2017-01-30T10:30:13Z,2020-09-18T18:43:07Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.263963,cern.zenodo,2016,Text,Bioexcel Deliverable 2.1 – State Of The Art And Gap Analysis,Zenodo,0,1,0,1,0,2017-01-30T10:46:49Z,2020-09-18T18:43:20Z,1,,,,,11,Zenodo,repository
10.5281/zenodo.264011,cern.zenodo,2016,Text,Bioexcel Deliverable 3.1 - Selection And Establishment Of User Groups,Zenodo,0,1,0,1,0,2017-01-30T15:05:26Z,2020-09-18T18:43:29Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.264250,cern.zenodo,2016,Text,BioExcel-1 Deliverable 4.1 – Dissemination and Outreach Plan,Zenodo,0,1,0,1,0,2017-01-30T15:19:33Z,2023-02-23T08:24:38Z,1,,,,,8,Zenodo,repository
10.5281/zenodo.269006,cern.zenodo,2017,Software,bjodah/pyodesys: pyodesys-0.8.0,Zenodo,0,1,0,1,0,2017-02-06T21:13:57Z,2023-04-25T16:07:18Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.269621,cern.zenodo,2017,Software,bjodah/chempy: chempy-0.5.0,Zenodo,0,1,0,1,0,2017-02-07T07:59:51Z,2024-04-28T16:34:29Z,1,,,,,2,Zenodo,repository
10.5061/dryad.527pn,dryad.dryad,2017,Dataset,Data from: Strategies for sustainable management of renewable resources during environmental change,Dryad,0,1,0,1,0,2017-02-07T08:01:13Z,2025-07-21T11:47:25Z,1,1,OPEN,0,2,12,DRYAD,repository
10.5281/zenodo.269633,cern.zenodo,2017,Software,bjodah/pyodeint: pyodeint-0.8.2,Zenodo,0,1,0,1,0,2017-02-07T10:14:49Z,2024-05-12T12:28:49Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.269634,cern.zenodo,2017,Software,bjodah/pyodesys: pyodesys-0.8.1,Zenodo,0,1,0,1,0,2017-02-07T10:39:11Z,2023-04-25T16:07:28Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.269647,cern.zenodo,2017,Software,chemreac/chemreac: chemreac-0.7.0,Zenodo,0,1,0,1,0,2017-02-07T12:33:08Z,2023-04-25T23:00:14Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.293841,cern.zenodo,2017,Software,bjodah/pycvodes: pycvodes-0.7.4,Zenodo,0,1,0,1,0,2017-02-20T16:38:17Z,2023-04-25T22:50:29Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.321578,cern.zenodo,2017,Software,bjodah/pyodeint: pyodeint-0.8.3,Zenodo,0,1,0,1,0,2017-02-22T10:02:54Z,2024-05-12T12:28:32Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.321579,cern.zenodo,2017,Software,bjodah/pygslodeiv2: pygslodeiv2-0.7.3,Zenodo,0,1,0,1,0,2017-02-22T10:03:59Z,2023-04-25T20:10:52Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.321580,cern.zenodo,2017,Software,bjodah/pycvodes: pycvodes-0.7.5,Zenodo,0,1,0,1,0,2017-02-22T10:07:27Z,2023-04-25T20:14:37Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.375803,cern.zenodo,2017,Software,bjodah/pygslodeiv2: pygslodeiv2-0.7.4,Zenodo,0,1,0,1,0,2017-03-08T10:10:14Z,2023-04-25T19:58:26Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.375806,cern.zenodo,2017,Software,bjodah/pyodeint: pyodeint-0.8.4,Zenodo,0,1,0,1,0,2017-03-08T10:13:34Z,2024-05-12T12:28:53Z,1,,,,,2,Zenodo,repository
