doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,titleWordCount,clientName,clientType
10.5061/dryad.rh460,dryad.dryad,2016,Dataset,Data from: Environmental factors and traits that drive plant litter decomposition do not determine home-field advantage effects,Dryad,0,1,0,1,0,2015-02-04T16:52:01Z,2025-07-21T23:42:23Z,1,1,OPEN,5,5,17,DRYAD,repository
10.5061/dryad.43cp5,dryad.dryad,2015,Dataset,Data from: Comparative multi-locus phylogeography of two Palaearctic spruce bark beetles: influence of contrasting ecological strategies on genetic variation,Dryad,0,1,0,1,0,2015-02-05T15:28:46Z,2025-07-21T20:28:50Z,1,1,OPEN,0,1,19,DRYAD,repository
10.15468/kllkyl,gbif.gbif,2025,Dataset,Artportalen,SLU Artdatabanken,1,1,1,1,0,2015-02-06T11:58:34Z,2025-10-18T07:10:07Z,1,,,,,1,Global Biodiversity Information Facility,repository
10.5061/dryad.40s3g,dryad.dryad,2015,Dataset,Data from: Dramatic niche shifts and morphological change in two insular bird species,Dryad,0,1,0,1,0,2015-02-10T17:02:26Z,2025-07-21T12:40:21Z,1,1,OPEN,8,3,13,DRYAD,repository
10.5061/dryad.1f240,dryad.dryad,2015,Dataset,Data from: Delayed timing of breeding as a cost of reproduction,Dryad,0,1,0,1,0,2015-02-11T17:25:12Z,2025-07-21T20:02:25Z,1,1,OPEN,13,2,11,DRYAD,repository
10.5061/dryad.gs352,dryad.dryad,2015,Dataset,Data from: Patterns of domestication in the Ethiopian oil-seed crop Noug (Guizotia abyssinica),Dryad,0,1,0,1,0,2015-02-26T17:26:46Z,2025-07-21T16:31:27Z,1,1,OPEN,4,2,13,DRYAD,repository
10.13140/2.1.4247.3764,rg.rg,2015,Other,Ogräsbekämpning med hetvattenskum - Resultat från en fältstudie på en av järnvägens driftplatser,"Department of Microbiology, Swedish University of Agricultural Sciences (SLU)",1,0,0,1,0,2015-02-27T10:16:23Z,2025-10-06T08:28:11Z,1,,,,,13,ResearchGate,repository
10.5061/dryad.4kh20,dryad.dryad,2016,Dataset,Data from: Mesoclosures – increasing realism in mesocosm studies of ecosystem functioning,Dryad,0,1,0,1,0,2015-03-03T20:33:50Z,2025-07-21T21:40:30Z,1,1,OPEN,0,2,12,DRYAD,repository
10.5061/dryad.sm1vt,dryad.dryad,2015,Dataset,Data from: Genome-wide association mapping in a wild avian population identifies a link between genetic and phenotypic variation in a life-history trait,Dryad,0,1,0,1,0,2015-03-05T16:34:34Z,2025-07-21T12:27:11Z,1,1,OPEN,2,3,22,DRYAD,repository
10.15468/j43wfc,gbif.gbif,2025,Dataset,Dyntaxa. Svensk taxonomisk databas,SLU Artdatabanken,1,1,1,1,0,2015-03-06T13:54:32Z,2025-10-14T04:54:43Z,1,1,,,,4,Global Biodiversity Information Facility,repository
10.5061/dryad.q2k7k,dryad.dryad,2016,Dataset,Data from: Individual and temporal variation in habitat association of an alien carnivore at its invasion front,Dryad,0,1,0,1,0,2015-03-06T20:26:45Z,2025-07-22T08:14:54Z,1,1,OPEN,0,2,17,DRYAD,repository
10.13140/2.1.3207.5046,rg.rg,2015,Other,ForEDGE – en plattform för forskning och demonstration kring utveckling av skogsbryn i infrastrukturmiljöer.,Sveriges lantbruksuniversitet,1,0,0,1,0,2015-03-11T18:37:56Z,2025-10-06T09:14:36Z,1,,,,,14,ResearchGate,repository
10.13140/2.1.4002.5123,rg.rg,2011,Other,"Utsläpp av växthusgaser och ammoniak från hemkomposter - inverkan av temperatur, matning och skötsel","Sveriges lantbruksuniversitet, Institutionen för energi och teknik",1,0,0,1,0,2015-03-16T11:05:38Z,2025-10-06T09:30:49Z,1,,,,,14,ResearchGate,repository
10.5061/dryad.8q02m,dryad.dryad,2015,Dataset,Data from: Indirect effects of habitat disturbance on invasion: nutritious litter from a grazing resistant plant favors alien over native Collembola,Dryad,0,1,0,1,0,2015-03-18T15:12:42Z,2025-07-21T22:37:21Z,1,1,OPEN,0,3,21,DRYAD,repository
10.13140/rg.2.1.4348.6246,rg.rg,2014,Other,Tidsåtgång för maskinarbeten på små fält - en simuleringsstudie Time demand for machine operations in small fields – a simulation study,"Dept of energy and technology, Swedish University of Agricultural Sciences",1,0,0,1,0,2015-03-18T18:50:22Z,2025-10-06T18:16:48Z,1,,,,,21,ResearchGate,repository
10.13140/rg.2.1.1727.1847,rg.rg,2014,Other,Kostnader och lönsamhet för odling av energigräs på marginell jordbruksmark Costs and economic profitability of energy grass cultivation on marginal agricultural land,"Dept of energy and technology, Swedish University of Agricultural Sciences",1,0,0,1,0,2015-03-18T18:55:03Z,2025-10-06T18:16:49Z,1,,,,,22,ResearchGate,repository
10.5061/dryad.32ms0,dryad.dryad,2015,Dataset,Data from: Convergence of soil nitrogen isotopes across global climate gradients,Dryad,0,1,0,1,0,2015-03-23T17:37:30Z,2025-07-22T08:11:25Z,1,1,OPEN,8,10,11,DRYAD,repository
10.5061/dryad.b80f6,dryad.dryad,2015,Dataset,Data from: Spatial soil heterogeneity has a greater effect on symbiotic arbuscular mycorrhizal fungal communities and plant growth than genetic modification with Bacillus thuringiensis toxin genes,Dryad,0,1,0,1,0,2015-03-31T14:53:53Z,2025-07-22T08:14:23Z,1,1,OPEN,3,5,26,DRYAD,repository
10.5061/dryad.k1s2n,dryad.dryad,2015,Dataset,Data from: Generation of a neutral FST baseline for testing local adaptation on gill-raker number within and between European whitefish ecotypes in the Baltic Sea basin,Dryad,0,1,0,1,0,2015-04-23T13:56:32Z,2025-07-21T20:50:46Z,1,1,OPEN,0,2,26,DRYAD,repository
10.5061/dryad.ft6fv,dryad.dryad,2016,Dataset,Data from: The shepherds' tale: a genome-wide study across 9 dog breeds implicates two loci in the regulation of fructosamine serum concentration in Belgian shepherds,Dryad,0,1,0,1,0,2015-04-28T14:52:15Z,2025-07-21T13:21:29Z,1,1,OPEN,2,5,25,DRYAD,repository
10.5281/zenodo.17372,cern.zenodo,2015,Software,Ignorance Maps: Simple algorithms to display ignorance maps of raw distributional data accessed from species observation databases.,Zenodo,0,1,0,1,0,2015-05-06T12:14:56Z,2023-04-25T23:38:59Z,1,,,,,17,Zenodo,repository
10.5061/dryad.n81t4,dryad.dryad,2015,Dataset,Data from: Combined observational and experimental data provide limited support for facilitation in lichens,Dryad,0,1,0,1,0,2015-05-11T19:31:36Z,2025-07-22T01:07:18Z,1,1,OPEN,0,2,14,DRYAD,repository
10.5061/dryad.9r161,dryad.dryad,2016,Dataset,Data from: Genome-wide association study of insect bite hypersensitivity in Swedish-born Icelandic horses,Dryad,0,1,0,1,0,2015-05-12T14:25:55Z,2025-07-22T09:38:30Z,1,1,OPEN,7,7,13,DRYAD,repository
10.5061/dryad.dn7b8,dryad.dryad,2015,Dataset,Data from: Consequences of a demographic bottleneck on genetic structure and variation in the Scandinavian brown bear,Dryad,0,1,0,1,0,2015-05-12T16:33:17Z,2025-07-21T14:34:59Z,1,1,OPEN,0,4,17,DRYAD,repository
10.15468/yrxfxp,gbif.gbif,2024,Dataset,Porpoise Observation Database (NRM),Swedish Museum of Natural History,0,1,0,1,0,2015-05-13T17:00:44Z,2025-03-25T17:53:51Z,1,1,,,,4,Global Biodiversity Information Facility,repository
10.15468/lyyqmc,gbif.gbif,2024,Dataset,SLU Aqua Institute of Freshwater Research Swedish Electrofishing Registry - SERS,"Department of Aquatic resources, SLU",0,1,1,1,0,2015-05-13T17:01:32Z,2024-07-25T07:12:56Z,1,1,,,,11,Global Biodiversity Information Facility,repository
10.5281/zenodo.17593,cern.zenodo,2015,Software,Ignorance Maps: Simple algorithms to display ignorance maps of raw data accessed from species observation databases.,Zenodo,0,1,0,1,0,2015-05-14T08:53:07Z,2023-04-25T23:38:59Z,1,,,,,16,Zenodo,repository
10.13140/rg.2.1.4188.5605,rg.rg,2010,Other,Utredning av underlag för utveckling av socioekonomiska kriterier och rekommendationer rörande utsläpp av varg,Swedish University of Agricultural Sciences,1,0,0,1,0,2015-05-25T13:24:18Z,2025-10-07T15:22:34Z,1,,,,,14,ResearchGate,repository
10.5061/dryad.bt703,dryad.dryad,2016,Dataset,Data from: Comparing analysis methods in functional calcium imaging of the insect brain,Dryad,0,1,0,1,0,2015-05-28T13:52:11Z,2025-07-21T12:55:26Z,1,1,OPEN,1,2,13,DRYAD,repository
10.5061/dryad.4q78p,dryad.dryad,2016,Dataset,Data from: Relative impacts of environmental variation and evolutionary history on the nestedness and modularity of tree-herbivore networks.,Dryad,0,1,0,1,0,2015-05-29T13:46:24Z,2025-07-21T21:23:11Z,1,1,OPEN,1,4,18,DRYAD,repository
10.5061/dryad.b96d0,dryad.dryad,2015,Dataset,Data from: Sexual antagonism in the pistil varies among populations of a hermaphroditic mixed-mating plant,Dryad,0,1,0,1,0,2015-06-08T14:19:25Z,2025-07-21T16:34:03Z,1,1,OPEN,0,3,15,DRYAD,repository
10.5061/dryad.f8vs9,dryad.dryad,2016,Dataset,Data from: Local and landscape-level floral resources explain effects of wildflower strips on wild bees across four European countries,Dryad,0,1,0,1,0,2015-06-10T17:51:05Z,2025-07-21T22:33:08Z,1,1,OPEN,0,4,19,DRYAD,repository
10.13140/rg.2.1.4979.7281,rg.rg,2014,Other,Bra eller dålig träff? En ny och universell modell ger dig svaret,Sveriges lantbruksuniversitet,1,0,0,1,0,2015-06-13T15:51:03Z,2025-10-07T17:59:47Z,1,,,,,12,ResearchGate,repository
10.13140/rg.2.1.1916.4321,rg.rg,2015,Other,Riskkarakterisering av oavsiktlig spridning av glyfosat vid ogräsbekämpning på järnväg,"Institutionen för mikrobiologi, Sveriges lantbruksuniversitet",1,0,0,1,0,2015-06-22T14:21:04Z,2025-10-07T12:07:01Z,1,,,,,10,ResearchGate,repository
10.5061/dryad.gp2tc,dryad.dryad,2016,Dataset,Data from: Low genetic diversity despite multiple introductions of the invasive plant species Impatiens glandulifera in Europe,Dryad,0,1,0,1,0,2015-06-22T15:04:58Z,2025-07-22T03:36:05Z,1,1,OPEN,1,2,17,DRYAD,repository
10.5061/dryad.jh3bq,dryad.dryad,2016,Dataset,Data from: Experimental evidence that the effectiveness of conservation biological control depends on landscape complexity,Dryad,0,1,0,1,0,2015-06-23T17:48:02Z,2025-07-22T02:45:25Z,1,1,OPEN,1,2,15,DRYAD,repository
10.5061/dryad.sj6n2,dryad.dryad,2016,Dataset,"Data from: Migrating songbirds on stopover prepare for, and recover from, oxidative challenges posed by long-distance flight",Dryad,0,1,0,1,0,2015-06-26T14:31:04Z,2025-07-21T21:35:32Z,1,1,OPEN,0,5,17,DRYAD,repository
10.13140/rg.2.1.1903.4721,rg.rg,2015,Other,Restorative outdoor qualities at Campus KI Solna Sweden - A preestudy of a Vinnova innovation project,SLU Alnarp,1,0,0,1,0,2015-07-09T20:13:24Z,2025-10-08T08:45:27Z,1,,,,,16,ResearchGate,repository
10.5061/dryad.373mg,dryad.dryad,2016,Dataset,Data from: Linkage of plant trait space to successional age and species richness in boreal forest understory vegetation,Dryad,0,1,0,1,0,2015-07-13T17:58:36Z,2025-07-22T00:57:39Z,1,1,OPEN,0,7,18,DRYAD,repository
10.5061/dryad.r78vn,dryad.dryad,2015,Dataset,Data from: Different DMRT3 genotypes are best adapted for harness racing and riding in Finnhorses,Dryad,0,1,0,1,0,2015-07-30T16:14:15Z,2025-07-21T16:40:49Z,1,1,OPEN,0,3,15,DRYAD,repository
10.5061/dryad.k0g16,dryad.dryad,2016,Dataset,Data from: Water use by Swedish boreal forests in a changing climate,Dryad,0,1,0,1,0,2015-08-11T15:46:59Z,2025-07-21T22:33:46Z,1,1,OPEN,0,2,12,DRYAD,repository
10.13140/rg.2.1.1243.6326,rg.rg,2012,Other,Fiber- och energigrödor som råvara till produktion av dissolvingcellulosa och biprodukter,"Område Agrosystem, Sveriges lantbruksuniversitet, Alnarp",1,0,0,1,0,2015-08-13T09:35:19Z,2025-10-08T09:52:15Z,1,,,,,11,ResearchGate,repository
10.13140/rg.2.1.4935.3445,rg.rg,2015,Other,Förstudie om grön rehabilitering på landsbygden,"Department of Work Science, Business Economics and Environmental Psychology, Swedish University of Agricultural Sciences, Alnarp",1,0,0,1,0,2015-08-19T15:37:07Z,2025-10-08T10:02:04Z,1,,,,,6,ResearchGate,repository
10.5061/dryad.c119t,dryad.dryad,2016,Dataset,Data from: Contrasting the roles of section length and instream habitat enhancement for river restoration success: a field study on 20 European restoration projects,Dryad,0,1,0,1,0,2015-08-21T14:01:40Z,2025-07-21T14:09:37Z,1,1,OPEN,1,3,24,DRYAD,repository
10.5061/dryad.pm7mt,dryad.dryad,2015,Dataset,Data from: Genome-Wide Analyses Suggest Mechanisms Involving Early B-Cell Development in Canine IgA Deficiency,Dryad,0,1,0,1,0,2015-08-24T15:39:45Z,2025-07-21T12:11:14Z,1,1,OPEN,0,2,14,DRYAD,repository
10.13140/rg.2.1.3969.2008,rg.rg,2009,Other,Scenarios in the context of Future Forests,"Southern Swedish Forest Research Centre, Swedish University of Agricultural Sciences",1,0,0,1,0,2015-08-26T08:36:54Z,2025-10-08T10:12:00Z,1,,,,,7,ResearchGate,repository
10.5061/dryad.k8hr0,dryad.dryad,2015,Dataset,Data from: A multi-breed genome-wide association analysis for canine hypothyroidism identifies a shared major risk locus on CFA12,Dryad,0,1,0,1,0,2015-08-28T14:21:19Z,2025-07-22T08:32:02Z,1,1,OPEN,1,1,18,DRYAD,repository
