doi,dataCiteClientId,dataCiteClientName,publicationYear,resourceType,title,publisher,createdAt,updatedAt,isPublisher,isFunder,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,matchPublisherRor,matchCreatorAffiliationRor,matchContributorAffiliationRor,matchFunderRor,matchPublisherName,matchCreatorName,matchContributorName,matchFunderName,inDataCite,inOpenAire,inOpenAlex,inCrossRef,openAireBestAccessRight,openAireIndicatorsUsageCountsDownloads,openAireIndicatorsUsageCountsViews,openAireId,openAlexId,openAlexCitedByCount,openAlexReferencedWorksCount,titleWordCount,referencedByDoi,dataCiteClientType
10.6084/m9.figshare.21087143,figshare.ars,figshare Academic Research System,2022,Text,Additional file 3 of Quality of web-based information about the coronavirus disease 2019: a rapid systematic review of infodemiology studies published during the first year of the pandemic,figshare,2022-09-13T06:57:55Z,2022-09-13T06:58:00Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,28,10.1186/s12889-022-14086-9,repository
10.6084/m9.figshare.21087143.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 3 of Quality of web-based information about the coronavirus disease 2019: a rapid systematic review of infodemiology studies published during the first year of the pandemic,figshare,2022-09-13T06:57:55Z,2022-09-13T06:58:00Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,28,10.1186/s12889-022-14086-9,repository
10.6084/m9.figshare.21087146.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 4 of Quality of web-based information about the coronavirus disease 2019: a rapid systematic review of infodemiology studies published during the first year of the pandemic,figshare,2022-09-13T06:57:56Z,2022-09-13T06:58:00Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,28,10.1186/s12889-022-14086-9,repository
10.6084/m9.figshare.21087149,figshare.ars,figshare Academic Research System,2022,Text,Additional file 5 of Quality of web-based information about the coronavirus disease 2019: a rapid systematic review of infodemiology studies published during the first year of the pandemic,figshare,2022-09-13T06:57:56Z,2022-09-13T06:58:00Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,28,10.1186/s12889-022-14086-9,repository
10.6084/m9.figshare.21087149.v1,figshare.ars,figshare Academic Research System,2022,Text,Additional file 5 of Quality of web-based information about the coronavirus disease 2019: a rapid systematic review of infodemiology studies published during the first year of the pandemic,figshare,2022-09-13T06:57:56Z,2022-09-13T06:58:01Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,28,10.1186/s12889-022-14086-9,repository
10.6084/m9.figshare.21087152,figshare.ars,figshare Academic Research System,2022,Dataset,Additional file 6 of Quality of web-based information about the coronavirus disease 2019: a rapid systematic review of infodemiology studies published during the first year of the pandemic,figshare,2022-09-13T06:57:57Z,2022-09-13T06:58:01Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,,1,,,,,,https://openalex.org/W4394131661,0,0,28,10.1186/s12889-022-14086-9,repository
10.6084/m9.figshare.21087152.v1,figshare.ars,figshare Academic Research System,2022,Dataset,Additional file 6 of Quality of web-based information about the coronavirus disease 2019: a rapid systematic review of infodemiology studies published during the first year of the pandemic,figshare,2022-09-13T06:57:57Z,2022-09-13T06:58:01Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,28,10.1186/s12889-022-14086-9,repository
10.6084/m9.figshare.c.6193838,figshare.ars,figshare Academic Research System,2022,Collection,Quality of web-based information about the coronavirus disease 2019: a rapid systematic review of infodemiology studies published during the first year of the pandemic,figshare,2022-09-13T06:57:59Z,2022-09-13T06:58:01Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,24,10.1186/s12889-022-14086-9,repository
10.6084/m9.figshare.c.6193838.v1,figshare.ars,figshare Academic Research System,2022,Collection,Quality of web-based information about the coronavirus disease 2019: a rapid systematic review of infodemiology studies published during the first year of the pandemic,figshare,2022-09-13T06:58:00Z,2022-09-13T06:58:01Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,24,10.1186/s12889-022-14086-9,repository
10.6084/m9.figshare.21087146,figshare.ars,figshare Academic Research System,2022,Text,Additional file 4 of Quality of web-based information about the coronavirus disease 2019: a rapid systematic review of infodemiology studies published during the first year of the pandemic,figshare,2022-09-13T06:58:06Z,2022-09-13T07:25:43Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,28,10.1186/s12889-022-14086-9,repository
10.6084/m9.figshare.22602997,figshare.ars,figshare Academic Research System,2023,Text,"Additional file 1 of Prolonged pregnancy and stillbirth among women with overweight or obesity – a population-based study in Sweden including 64,632 women",figshare,2023-04-13T10:17:04Z,2023-04-13T10:17:06Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,23,10.1186/s12884-022-05340-4,repository
10.6084/m9.figshare.22602997.v1,figshare.ars,figshare Academic Research System,2023,Text,"Additional file 1 of Prolonged pregnancy and stillbirth among women with overweight or obesity – a population-based study in Sweden including 64,632 women",figshare,2023-04-13T10:17:04Z,2023-04-13T10:17:06Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,23,10.1186/s12884-022-05340-4,repository
